rank,address,status,score,trades30d,pnl30d,winRate,consistency,maxDrawdown,daysSinceLastTrade,firstSeenGeneration,reason
457,0x6d57da09ef86a327524853b36fbd2e39cf0cbfc5,watch,0.6300,500,0.0144,0.7800,0.3900,0.1500,1,0,"global score 0.63 above threshold 0.5, copyable"
458,0x5c57496c97dd151f54b2d727646aa796ced55b16,watch,0.5700,500,0.0708,0.9300,0.4600,0.1500,1,0,"global score 0.57 above threshold 0.5, copyable"
459,0x782186952ef2ca75ea91c95aef25bbdcffb4bb1a,watch,0.1900,0,0.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.19; trades often illiquid; few resolved trades"
459,0xb8c842bc049bf208f73354c7b037b811d741d8a4,watch,0.7300,126,0.3842,0.5800,0.2900,0.1500,1,0,"global score 0.73 above threshold 0.5, copyable"
460,0x1521b47bf0c41f6b7fd3ad41cdec566812c8f23e,watch,0.5400,348,0.0000,0.0000,0.0000,0.1500,1,0,"global score 0.54 above threshold 0.5, copyable"
460,0x79248fc67b78d0458cff74fc38a2e33027050b32,watch,0.8000,207,1.1330,0.9800,0.4900,0.1500,1,0,"global score 0.8 above threshold 0.5, copyable"
460,0x942e79166821f3f4e67872e44f1672fcccd2be27,watch,0.6300,500,0.0066,0.4200,0.3400,0.1500,1,0,"global score 0.63 above threshold 0.5, copyable"
461,0xb28379f90c868563ff26a5101dcffcabe7074501,watch,0.5300,500,0.1624,0.5800,0.2900,0.1500,1,0,"borderline score 0.53; trades often illiquid"
462,0x481de320aee504c31c31cc4ef975e5697a0a9098,watch,0.7400,500,0.9750,0.7100,0.3500,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
463,0xff34c2cc46e7624310f3549ea355540d57a4694b,watch,0.4400,459,0.0334,0.5800,0.2900,0.1500,1,0,"borderline score 0.44; trades often illiquid"
464,0x32c334f95fe43b551d209c0b5a672d9d2b3d5b4e,watch,0.4800,500,0.1476,0.5400,0.2700,0.1500,1,0,"borderline score 0.48; spreads usually wide; trades often illiquid"
465,0x4b59e178095b9bb5ba97598244f2ca8b02fc3aa6,watch,0.4000,474,-0.0372,0.5400,0.2700,0.1500,1,0,"borderline score 0.4; trades often illiquid"
466,0xa2c908ce8b8386bc8c5471120c5a662551332c23,watch,0.4700,499,0.0427,0.9100,0.4500,0.1500,1,0,"borderline score 0.47; spreads usually wide; trades often illiquid"
467,0xc8b9a30184244d427169cf62485dde6041b2b836,watch,0.6700,154,0.4517,0.8200,0.4100,0.1500,1,0,"borderline score 0.67; trades often illiquid"
468,0x05b21f43e056cdf3f26ae5f28dc0238495e2a469,watch,0.3600,500,-0.1423,0.8600,0.4300,0.1500,1,0,"borderline score 0.36; spreads usually wide; trades often illiquid"
468,0x6982049c65e98606f65a0ce71fdb9b61296da165,watch,0.4400,499,0.0067,0.7600,0.3800,0.1500,1,0,"borderline score 0.44; trades often illiquid"
469,0x06c0d07d5b59b25316bf1e6007aca6ad8f20bc23,watch,0.4700,498,0.0330,1.0000,0.5000,0.1500,1,0,"borderline score 0.47; spreads usually wide; trades often illiquid"
469,0x9d9346b36bfacf6858ae06c7401a72ad09162cf1,watch,0.5100,100,0.1603,0.5800,0.2900,0.1500,1,0,"borderline score 0.51; trades often illiquid"
469,0xa08455c829a493054315e40e7817321e8c77bb99,watch,0.5500,323,0.0632,0.6500,0.3300,0.1500,1,0,"global score 0.55 above threshold 0.5, copyable"
470,0xc3daa1bb9ce85866fb1a7c3a5d02816798e641fe,watch,0.8600,387,1.5214,0.9800,0.4900,0.1500,1,0,"global score 0.86 above threshold 0.5, copyable"
471,0xf374fa0b42e22a1571bb51758798e03e8a59ce1a,watch,0.2900,498,-0.0479,0.1100,0.0600,0.1500,1,0,"weak score 0.29; spreads usually wide; trades often illiquid"
472,0x969fae0a3a93778adc42178f72c612ed8c4e4d55,watch,0.3500,329,-0.0894,0.4800,0.2400,0.1500,1,0,"borderline score 0.35; spreads usually wide; trades often illiquid"
473,0x431745742a237d12e9a37dd22699ad8fe6edfc9b,watch,0.5700,7,3.1051,1.0000,0.5000,0.1500,1,0,"borderline score 0.57; trades often illiquid"
474,0x82cf2b31d18fca19830e216b98cffa5dbc6c0998,watch,0.3800,486,-0.1489,0.6300,0.3100,0.1500,1,0,"borderline score 0.38; trades often illiquid"
475,0xaa08417743ca4ed010ce0d27899b530e50fad98a,watch,0.5200,487,0.1598,0.7700,0.3800,0.1500,1,0,"borderline score 0.52; spreads usually wide; trades often illiquid"
476,0x4ccc0117ef9506fd57db87537ad785a385bf77ab,watch,0.5900,500,0.0962,0.6700,0.3300,0.1500,1,0,"global score 0.59 above threshold 0.5, copyable"
476,0xf64745161e46cbd2143f021edd92cf6bed850ccb,watch,0.5300,500,0.0430,0.6800,0.3400,0.1500,1,0,"global score 0.53 above threshold 0.5, copyable"
477,0x1d169955b78ad2885e725717e5928eec33c9212e,watch,0.5800,500,0.0486,0.6300,0.3200,0.1500,1,0,"global score 0.58 above threshold 0.5, copyable"
477,0x58093e1e1a9175af5d519436d06017e4e7629868,watch,0.4400,489,0.0866,0.3400,0.1700,0.1500,1,0,"borderline score 0.44; trades often illiquid"
478,0x6ff2cb14da8be7eb57541d250a0196c5f295f140,watch,0.4800,500,0.0205,0.3200,0.1600,0.1500,1,0,"borderline score 0.48; spreads usually wide"
479,0xfee74543cca6e0477a1359118f66798e9c10d07a,watch,0.1900,0,0.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.19; trades often illiquid; few resolved trades"
480,0xe961babbccae0be01c2f6b5f28f8d002e332ef1b,watch,0.5400,98,0.0000,0.0000,0.0000,0.1500,1,0,"global score 0.54 above threshold 0.5, copyable"
481,0x1f624696c102b99bea92c75a502fa7e4a6d676f6,watch,0.5000,391,-0.0338,0.5400,0.2700,0.1500,1,0,"global score 0.5 above threshold 0.5, copyable"
481,0xa6896d11f76dfa2820662c1f441496f51553559b,watch,0.4200,475,0.0048,0.4600,0.2300,0.1500,1,0,"borderline score 0.42; trades often illiquid"
482,0x4edd3aba2dfe51fdfd878648a09104581044ddf1,watch,0.5100,500,0.2540,0.4500,0.2200,0.1500,1,0,"borderline score 0.51; spreads usually wide; trades often illiquid"
482,0x5e23595f0d698f29832a5cf19e94c24fb1c5a3d7,watch,0.7800,500,0.4769,0.8900,0.4500,0.1500,1,0,"global score 0.78 above threshold 0.5, copyable"
482,0xa2b5bafa01d0f81926a2a88e5628a95b59fc4582,watch,0.5900,500,0.1525,0.5000,0.2500,0.1500,1,0,"global score 0.59 above threshold 0.5, copyable"
483,0x285a2da65dab19f2a66efd3031d226c18da93326,watch,0.6100,215,0.4366,0.6200,0.3100,0.1500,1,0,"borderline score 0.61; spreads usually wide; trades often illiquid"
484,0x6011655c4afb76f36dd1b08a137a1ba73466b31e,watch,0.5600,500,0.0521,0.9900,0.5000,0.1500,1,0,"global score 0.56 above threshold 0.5, copyable"
485,0x2735e7b88739a7c759547780d196ccb5e15a42eb,watch,0.5800,500,0.0554,0.8300,0.4100,0.1500,1,0,"global score 0.58 above threshold 0.5, copyable"
485,0xbe7c0363ec2f0d12630fd48ac4c87ce84f418356,watch,0.6800,174,0.1749,0.6600,0.3300,0.1500,1,0,"global score 0.68 above threshold 0.5, copyable"
486,0x7d0caf83488431bb760f204d52bdf5246e2fa3b7,watch,0.5900,500,0.0514,0.7100,0.3600,0.1500,1,0,"global score 0.59 above threshold 0.5, copyable"
486,0xc4f4869e66239ec5e4b36362fcba7291915019bb,watch,0.4200,500,0.0047,0.5100,0.2600,0.1500,1,0,"borderline score 0.42; trades often illiquid"
487,0x1fd77fab8bed72e80053e616b6a026b4304cfbc9,watch,0.6900,34,0.3397,0.7400,0.3700,0.1500,1,0,"global score 0.69 above threshold 0.5, copyable"
487,0x7300833941f579802d58791eb1d0152c1b17e52c,watch,0.3900,195,-0.1407,0.1900,0.0900,0.1500,1,0,"borderline score 0.39; spreads usually wide"
487,0xd0f1c48f7eb486764bd48eff644f7e66a73a6712,watch,0.1600,1,0.0707,1.0000,1.0000,0.1500,1,0,"weak score 0.16; spreads usually wide; trades often illiquid; profit concentrated in one trade; few resolved trades"
487,0xdec666674a78ff178668dd1fd034219827921d8e,watch,0.5500,498,0.2546,0.6900,0.3500,0.1500,1,0,"borderline score 0.55; spreads usually wide; trades often illiquid"
488,0x41558102a796ba971c7567cad41c307e59f8fa41,watch,0.5700,500,0.0489,0.7500,0.3700,0.1500,1,0,"global score 0.57 above threshold 0.5, copyable"
489,0x819d5487b18c5dbe2ed7e571c89a358974d46e9c,watch,0.5400,23,1.3565,0.5700,0.2800,0.1500,1,0,"borderline score 0.54; spreads usually wide; trades often illiquid"
489,0x83d9a38fbf2265d1a092499a964412dd44e810d9,watch,0.2900,15,-0.6652,0.4000,0.3400,0.1500,1,0,"weak score 0.29; trades often illiquid"
490,0xd40d350302b884010de067ef84e37095ef60a926,watch,0.2900,500,2.4891,0.0300,0.0200,0.1500,1,0,"weak score 0.29; spreads usually wide; trades often illiquid; profit concentrated in one trade"
491,0xc01ff7687f1380629b83fcd7b6767875c399cd8e,watch,0.3600,112,-0.0652,0.2500,0.1300,0.1500,1,0,"borderline score 0.36; spreads usually wide; trades often illiquid"
491,0xe089e5e74fb21bb106a7fffe1201f0bf82f4ad3a,watch,0.4800,48,0.0000,0.0000,0.0000,0.1500,1,0,"borderline score 0.48; few resolved trades"
492,0x91044115736d94321e7a38529c2b6d23a81ac269,watch,0.7000,500,0.3041,0.7800,0.3900,0.1500,1,0,"global score 0.7 above threshold 0.5, copyable"
492,0xb207f14407c1087fadac180b6860a873200ec751,watch,0.4200,496,0.0321,0.4300,0.2200,0.1500,1,0,"borderline score 0.42; trades often illiquid"
492,0xeee54b4ffd177562dfd29ebca3d6ac2010f63d51,watch,0.4300,123,0.1389,0.3100,0.1500,0.1500,1,0,"borderline score 0.43; spreads usually wide; trades often illiquid"
493,0x3c32a05ad37948ec6ab975040f252519c2903f1c,watch,0.5400,500,0.2921,0.6100,0.3100,0.1500,1,0,"borderline score 0.54; spreads usually wide; trades often illiquid"
493,0x75a27d0cc95b3586297c1e6b5417269332cd6992,watch,0.4800,197,0.1475,0.4600,0.2300,0.1500,1,0,"borderline score 0.48; spreads usually wide; trades often illiquid"
494,0x3eae57986be5e0ca435102ffe1f14206ffa2e2ed,watch,0.2300,13,0.0651,1.0000,0.5000,0.1500,1,0,"weak score 0.23; trades often illiquid; profit concentrated in one trade"
494,0xa6657ab4eb9d92c8bbfb1d1d52ce7205e4ca01e3,watch,0.4800,485,0.0609,0.7200,0.3600,0.1500,1,0,"borderline score 0.48; trades often illiquid"
495,0x6b79d34cc35654a03253d611abbbaaf5f24ab1be,watch,0.4500,500,-0.0724,0.3500,0.1800,0.1500,1,0,"borderline score 0.45; spreads usually wide"
495,0xa0436dd8f61cf098efb5cee60714d4747f84b419,watch,0.4900,21,0.0000,0.0000,0.0000,0.1500,1,0,"borderline score 0.49; few resolved trades"
495,0xf1ef8705e9f63c790c6fffd6329aea7011718cd6,watch,0.4300,230,0.0154,0.7200,0.3600,0.1500,1,0,"borderline score 0.43; spreads usually wide; trades often illiquid"
496,0x08458f7e9d2858027de579e4c3ca305475496b6f,watch,0.5200,29,0.0610,0.6200,0.3100,0.1500,1,0,"global score 0.52 above threshold 0.5, copyable"
496,0x642ce61de1fb94245048d35d56992ca0d020921b,watch,0.5400,142,0.3235,0.3600,0.1800,0.1500,1,0,"borderline score 0.54; spreads usually wide; trades often illiquid"
496,0xe55e959c9f914d7d5a21ca365cddee60ecd927e3,watch,0.6000,14,0.4664,0.7900,0.3900,0.1500,1,0,"borderline score 0.6; trades often illiquid"
496,0xec5723df1ef786d95b05b2941c89b45dcb560fa7,watch,0.3900,500,-0.0176,0.3500,0.1700,0.1500,1,0,"borderline score 0.39; trades often illiquid"
497,0x9d5e8a5502c626334b8718bc588c2f4f32c517f9,watch,0.5200,252,0.6653,0.0800,0.0400,0.1500,1,0,"borderline score 0.52; spreads usually wide; trades often illiquid"
497,0xc0176130731377d7d601304271f5a713384a7242,watch,0.4000,13,0.0000,0.0000,0.0000,0.1500,1,0,"borderline score 0.4; few resolved trades"
497,0xd3b034d7bfb2473fb252d0414646d9786bac329e,watch,0.5500,500,-0.0071,0.7000,0.3500,0.1500,1,0,"global score 0.55 above threshold 0.5, copyable"
497,0xe59f2ab1b26b403f95b9df6e18ea66b395010d08,watch,0.3500,500,-0.0890,0.4600,0.2300,0.1500,1,0,"borderline score 0.35; spreads usually wide; trades often illiquid"
497,0xfef4edf8c1a76e66ff065081a136c9bfeef429bd,watch,0.8700,500,0.6978,0.9900,0.5000,0.1500,1,0,"global score 0.87 above threshold 0.5, copyable"
498,0x21af26a0436f379e66c12c6089e5c2c1e1cef272,watch,0.6300,239,0.4055,0.6900,0.3500,0.1500,1,0,"borderline score 0.63; trades often illiquid"
498,0x2dd7c1664c60be9ce733f9a9441f1420f4fc89aa,watch,0.4700,491,0.0950,0.6300,0.3200,0.1500,1,0,"borderline score 0.47; trades often illiquid"
498,0x4615a4383b34ef9d6f5c5840baf25f17e6f64947,watch,0.5200,500,0.2701,0.2800,0.1400,0.1500,1,0,"borderline score 0.52; trades often illiquid"
498,0xa0e12cca77c2b18bea2449625c87bf99e295b9b4,watch,0.4800,253,0.1243,0.6000,0.3000,0.1500,1,0,"borderline score 0.48; spreads usually wide; trades often illiquid"
498,0xed107a85a4585a381e48c7f7ca4144909e7dd2e5,watch,0.5900,500,0.0014,0.3200,0.1600,0.1500,1,0,"global score 0.59 above threshold 0.5, copyable"
499,0x22193afa1f05fa074485b4caa90cbb5aa3b9a5e9,watch,0.6800,182,1.9710,0.4000,0.2000,0.1500,1,0,"global score 0.68 above threshold 0.5, copyable"
499,0x7c9fdb490bd4e622f7f078d4ff05b08e2960739d,watch,0.2600,5,0.2611,1.0000,0.5000,0.1500,1,0,"weak score 0.26; trades often illiquid; profit concentrated in one trade"
499,0x93078b5dd1c34d0f288d2f51b23f1347520d9da3,watch,0.5100,500,-0.0110,0.5400,0.2700,0.1500,1,0,"global score 0.51 above threshold 0.5, copyable"
499,0xa7614974faca5be9a1b809c978d0a8fc532a866b,watch,0.4000,500,0.0631,1.0000,0.5000,0.1500,1,0,"borderline score 0.4; trades often illiquid; profit concentrated in one trade"
500,0x239dd8f9a53ed5777de24230e002864a630c0f3f,watch,0.6800,15,0.2351,0.9300,0.4700,0.1500,1,0,"global score 0.68 above threshold 0.5, copyable"
500,0x3fe80728e50b9765b782bee0acef988ad7e40de3,watch,0.5900,500,0.3306,0.4900,0.2400,0.1500,1,0,"borderline score 0.59; trades often illiquid"
500,0x67ae544746f94f6787878eaaa9c60b5804490f0a,watch,0.1900,0,0.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.19; trades often illiquid; few resolved trades"
500,0x6bab41a0dc40d6dd4c1a915b8c01969479fd1292,watch,0.5800,315,0.0237,0.6600,0.3300,0.1500,1,0,"global score 0.58 above threshold 0.5, copyable"
500,0x90c23cb846d4c78b59096bae855161d92ea28c24,watch,0.4000,500,-0.2207,0.3800,0.1900,0.1500,1,0,"borderline score 0.4; no copyability concerns detected"
500,0xc585450ba7aa05cd4323ff97eb091f66ccee8244,watch,0.4400,500,0.0959,0.5100,0.2600,0.1500,1,0,"borderline score 0.44; spreads usually wide; trades often illiquid"
